file_id,biosample_type,tissue,assay,strand,experiment_target,dataset
ENCSR443SLY,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR804FSU,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR969DAF,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR258ORJ,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR389IVA,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR489TBW,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR605OYC,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR980XMX,primary cell,peripheral blood mononuclear cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR313TJR_M,primary cell,peripheral blood mononuclear cell,polyA plus RNA-seq,minus,none,encode_v3
ENCSR313TJR_P,primary cell,peripheral blood mononuclear cell,polyA plus RNA-seq,plus,none,encode_v3
ENCSR409JSP_M,primary cell,peripheral blood mononuclear cell,polyA plus RNA-seq,minus,none,encode_v3
ENCSR409JSP_P,primary cell,peripheral blood mononuclear cell,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000CUP_M,primary cell,placental epithelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000CUP_P,primary cell,placental epithelial cell,total RNA-seq,plus,none,encode_v3
ENCSR000CTX_M,primary cell,placental pericyte,total RNA-seq,minus,none,encode_v3
ENCSR000CTX_P,primary cell,placental pericyte,total RNA-seq,plus,none,encode_v3
ENCSR000EOG,primary cell,pulmonary artery endothelial cell,DNase-seq,,none,encode_v3
ENCSR000AAM_M,primary cell,pulmonary artery endothelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000AAM_P,primary cell,pulmonary artery endothelial cell,total RNA-seq,plus,none,encode_v3
ENCSR000AAH_M,primary cell,regular cardiac myocyte,total RNA-seq,minus,none,encode_v3
ENCSR000AAH_P,primary cell,regular cardiac myocyte,total RNA-seq,plus,none,encode_v3
ENCSR000AAQ_M,primary cell,renal cortical epithelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000AAQ_P,primary cell,renal cortical epithelial cell,total RNA-seq,plus,none,encode_v3
ENCSR000DVK,primary cell,retinal pigment epithelial cell,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000DVI,primary cell,retinal pigment epithelial cell,TF ChIP-seq,,CTCF,encode_v3
ENCSR000DXT,primary cell,skeletal muscle cell,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000APA,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H2AFZ,encode_v3
ENCSR000ANF,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR000ANG,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR000ANH,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR000ANI,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR000ANJ,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K4me2,encode_v3
ENCSR000ANK,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR596NOF,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000ANQ,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K79me2,encode_v3
ENCSR000ANL,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR000ANR,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR000ANM,primary cell,skeletal muscle myoblast,Histone ChIP-seq,,H4K20me1,encode_v3
ENCSR000ARH,primary cell,skeletal muscle myoblast,TF ChIP-seq,,EZH2,encode_v3
ENCSR000CWN,primary cell,skeletal muscle myoblast,polyA plus RNA-seq,,none,encode_v3
ENCSR444WHQ_M,primary cell,skeletal muscle myoblast,total RNA-seq,minus,none,encode_v3
ENCSR444WHQ_P,primary cell,skeletal muscle myoblast,total RNA-seq,plus,none,encode_v3
ENCSR312CKN,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR995UTR,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR023MFG,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR002EZN,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K4me2,encode_v3
ENCSR819HSS,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR100HGO,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR525XER,primary cell,skeletal muscle satellite cell,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR000CUI_M,primary cell,skeletal muscle satellite cell,total RNA-seq,minus,none,encode_v3
ENCSR000CUI_P,primary cell,skeletal muscle satellite cell,total RNA-seq,plus,none,encode_v3
ENCSR000AAC_M,primary cell,smooth muscle cell of bladder,total RNA-seq,minus,none,encode_v3
ENCSR000AAC_P,primary cell,smooth muscle cell of bladder,total RNA-seq,plus,none,encode_v3
ENCSR000AAG_M,primary cell,smooth muscle cell of the coronary artery,total RNA-seq,minus,none,encode_v3
ENCSR000AAG_P,primary cell,smooth muscle cell of the coronary artery,total RNA-seq,plus,none,encode_v3
ENCSR000AAN_M,primary cell,smooth muscle cell of the pulmonary artery,total RNA-seq,minus,none,encode_v3
ENCSR000AAN_P,primary cell,smooth muscle cell of the pulmonary artery,total RNA-seq,plus,none,encode_v3
ENCSR000AAU_M,primary cell,smooth muscle cell of the umbilical artery,total RNA-seq,minus,none,encode_v3
ENCSR000AAU_P,primary cell,smooth muscle cell of the umbilical artery,total RNA-seq,plus,none,encode_v3
ENCSR000AAS_M,primary cell,smooth muscle cell of trachea,total RNA-seq,minus,none,encode_v3
ENCSR000AAS_P,primary cell,smooth muscle cell of trachea,total RNA-seq,plus,none,encode_v3
ENCSR000EMH,primary cell,stromal cell of bone marrow,DNase-seq,,none,encode_v3
ENCSR000CUM_M,primary cell,subcutaneous preadipocyte,total RNA-seq,minus,none,encode_v3
ENCSR000CUM_P,primary cell,subcutaneous preadipocyte,total RNA-seq,plus,none,encode_v3
ENCSR000CUK_M,primary cell,thoracic aorta endothelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000CUK_P,primary cell,thoracic aorta endothelial cell,total RNA-seq,plus,none,encode_v3
ENCSR000AAR_M,primary cell,tracheal epithelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000AAR_P,primary cell,tracheal epithelial cell,total RNA-seq,plus,none,encode_v3
ENCSR121ZSL,primary cell,trophoblast cell,DNase-seq,,none,encode_v3
ENCSR593LTJ,primary cell,trophoblast cell,DNase-seq,,none,encode_v3
ENCSR809LCE,primary cell,trophoblast cell,DNase-seq,,none,encode_v3
ENCSR964MZQ,primary cell,trophoblast cell,DNase-seq,,none,encode_v3
ENCSR000AAV_M,primary cell,uterine smooth muscle cell,total RNA-seq,minus,none,encode_v3
ENCSR000AAV_P,primary cell,uterine smooth muscle cell,total RNA-seq,plus,none,encode_v3
ENCSR000CUG_M,primary cell,vein endothelial cell,total RNA-seq,minus,none,encode_v3
ENCSR000CUG_P,primary cell,vein endothelial cell,total RNA-seq,plus,none,encode_v3
ENCSR584LUZ,tissue,Ammon's horn,DNase-seq,,none,encode_v3
ENCSR206FSY,tissue,Peyer's patch,DNase-seq,,none,encode_v3
ENCSR322UXF,tissue,Peyer's patch,DNase-seq,,none,encode_v3
ENCSR452ZMO,tissue,Peyer's patch,DNase-seq,,none,encode_v3
ENCSR954AJK,tissue,Peyer's patch,DNase-seq,,none,encode_v3
ENCSR837SGJ,tissue,Peyer's patch,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR982PLJ,tissue,Peyer's patch,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR363CJF,tissue,Peyer's patch,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR621BZD,tissue,Peyer's patch,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR878KIY,tissue,Peyer's patch,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR005UXZ,tissue,Peyer's patch,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR375VXU,tissue,Peyer's patch,TF ChIP-seq,,CTCF,encode_v3
ENCSR391ZKN,tissue,Peyer's patch,TF ChIP-seq,,CTCF,encode_v3
ENCSR419ANE,tissue,Peyer's patch,TF ChIP-seq,,CTCF,encode_v3
ENCSR799WDT,tissue,Peyer's patch,TF ChIP-seq,,CTCF,encode_v3
ENCSR576PII,tissue,Peyer's patch,TF ChIP-seq,,POLR2A,encode_v3
ENCSR995QNB,tissue,Peyer's patch,TF ChIP-seq,,POLR2A,encode_v3
ENCSR257NIR_M,tissue,Peyer's patch,total RNA-seq,minus,none,encode_v3
ENCSR257NIR_P,tissue,Peyer's patch,total RNA-seq,plus,none,encode_v3
ENCSR450BNZ_M,tissue,Peyer's patch,total RNA-seq,minus,none,encode_v3
ENCSR450BNZ_P,tissue,Peyer's patch,total RNA-seq,plus,none,encode_v3
ENCSR544SAU_M,tissue,Peyer's patch,total RNA-seq,minus,none,encode_v3
ENCSR544SAU_P,tissue,Peyer's patch,total RNA-seq,plus,none,encode_v3
ENCSR802HPM_M,tissue,Peyer's patch,total RNA-seq,minus,none,encode_v3
ENCSR802HPM_P,tissue,Peyer's patch,total RNA-seq,plus,none,encode_v3
ENCSR015PUN_M,tissue,Right ventricle myocardium inferior,total RNA-seq,minus,none,encode_v3
ENCSR015PUN_P,tissue,Right ventricle myocardium inferior,total RNA-seq,plus,none,encode_v3
ENCSR132VGJ_M,tissue,Right ventricle myocardium superior,total RNA-seq,minus,none,encode_v3
ENCSR132VGJ_P,tissue,Right ventricle myocardium superior,total RNA-seq,plus,none,encode_v3
ENCSR082SHT,tissue,adipose tissue,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR236OON_M,tissue,adipose tissue,polyA plus RNA-seq,minus,none,encode_v3
ENCSR236OON_P,tissue,adipose tissue,polyA plus RNA-seq,plus,none,encode_v3
ENCSR686JJB_M,tissue,adipose tissue,polyA plus RNA-seq,minus,none,encode_v3
ENCSR686JJB_P,tissue,adipose tissue,polyA plus RNA-seq,plus,none,encode_v3
ENCSR718CDN_M,tissue,adipose tissue,polyA plus RNA-seq,minus,none,encode_v3
ENCSR718CDN_P,tissue,adipose tissue,polyA plus RNA-seq,plus,none,encode_v3
ENCSR741QEH_M,tissue,adipose tissue,polyA plus RNA-seq,minus,none,encode_v3
ENCSR741QEH_P,tissue,adipose tissue,polyA plus RNA-seq,plus,none,encode_v3
ENCSR060BFU,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR080PZL,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR191FOV,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR419MZH,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR597NVK,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR696XSJ,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR728BAD,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR848XIY,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR856QJX,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR865ICK,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR866RCY,tissue,adrenal gland,DNase-seq,,none,encode_v3
ENCSR094VJC,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR177QFY,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR189QAD,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR405ESP,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR642HHF,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR847AIA,tissue,adrenal gland,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR181JFC,tissue,adrenal gland,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR218BPG,tissue,adrenal gland,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR204DMS,tissue,adrenal gland,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR760LFY,tissue,adrenal gland,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR857XRG,tissue,adrenal gland,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR899MFS,tissue,adrenal gland,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR942XCE,tissue,adrenal gland,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR207ZIA,tissue,adrenal gland,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR333ZAR,tissue,adrenal gland,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR406PCK,tissue,adrenal gland,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR455JUO,tissue,adrenal gland,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR511GOF,tissue,adrenal gland,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR234YIU,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR425NQT,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR605QAV,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR620TXL,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR715KGX,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR926NMC,tissue,adrenal gland,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR053PIY,tissue,adrenal gland,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR408ZEW,tissue,adrenal gland,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR651IVN,tissue,adrenal gland,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR992VZG,tissue,adrenal gland,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR014GSQ,tissue,adrenal gland,TF ChIP-seq,,CTCF,encode_v3
ENCSR450BLH,tissue,adrenal gland,TF ChIP-seq,,CTCF,encode_v3
ENCSR770IWO,tissue,adrenal gland,TF ChIP-seq,,CTCF,encode_v3
ENCSR899JSO,tissue,adrenal gland,TF ChIP-seq,,CTCF,encode_v3
ENCSR031KWR,tissue,adrenal gland,TF ChIP-seq,,POLR2A,encode_v3
ENCSR412QGD,tissue,adrenal gland,TF ChIP-seq,,POLR2A,encode_v3
ENCSR120NEA,tissue,adrenal gland,polyA plus RNA-seq,,none,encode_v3
ENCSR146ZKR_M,tissue,adrenal gland,polyA plus RNA-seq,minus,none,encode_v3
ENCSR146ZKR_P,tissue,adrenal gland,polyA plus RNA-seq,plus,none,encode_v3
ENCSR335GET,tissue,adrenal gland,polyA plus RNA-seq,,none,encode_v3
ENCSR598KJX_M,tissue,adrenal gland,polyA plus RNA-seq,minus,none,encode_v3
ENCSR598KJX_P,tissue,adrenal gland,polyA plus RNA-seq,plus,none,encode_v3
ENCSR680AAZ_M,tissue,adrenal gland,polyA plus RNA-seq,minus,none,encode_v3
ENCSR680AAZ_P,tissue,adrenal gland,polyA plus RNA-seq,plus,none,encode_v3
ENCSR688YOZ,tissue,adrenal gland,polyA plus RNA-seq,,none,encode_v3
ENCSR740OPV,tissue,adrenal gland,polyA plus RNA-seq,,none,encode_v3
ENCSR003BTD_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR003BTD_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR201XOZ_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR201XOZ_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR276MMH_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR276MMH_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR754WLW_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR754WLW_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR763OMY_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR763OMY_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR801MKV_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR801MKV_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR954PZB_M,tissue,adrenal gland,total RNA-seq,minus,none,encode_v3
ENCSR954PZB_P,tissue,adrenal gland,total RNA-seq,plus,none,encode_v3
ENCSR430RVP,tissue,amnion,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR144NDE,tissue,amnion,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR786DQB,tissue,amnion,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR249AWJ,tissue,amnion,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR420IOA,tissue,amnion,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR495GRN,tissue,amnion,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR534UXT_M,tissue,amnion,polyA plus RNA-seq,minus,none,encode_v3
ENCSR534UXT_P,tissue,amnion,polyA plus RNA-seq,plus,none,encode_v3
ENCSR557PFL_M,tissue,amnion,polyA plus RNA-seq,minus,none,encode_v3
ENCSR557PFL_P,tissue,amnion,polyA plus RNA-seq,plus,none,encode_v3
ENCSR784PDN_M,tissue,amnion,polyA plus RNA-seq,minus,none,encode_v3
ENCSR784PDN_P,tissue,amnion,polyA plus RNA-seq,plus,none,encode_v3
ENCSR380KOO,tissue,angular gyrus,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR891XGQ,tissue,angular gyrus,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR615PBJ,tissue,angular gyrus,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR011IVX,tissue,angular gyrus,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR340DBD,tissue,angular gyrus,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR263BGI,tissue,angular gyrus,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR724TOA,tissue,angular gyrus,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR057RET,tissue,angular gyrus,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR535XRY,tissue,angular gyrus,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR591YVZ,tissue,angular gyrus,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR319WAD,tissue,angular gyrus,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR389SGO,tissue,angular gyrus,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR322TJD,tissue,aorta,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR519CFV,tissue,aorta,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR128VHV,tissue,aorta,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR196PGM,tissue,aorta,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR673JYT,tissue,aorta,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR989AMI,tissue,aorta,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR325VOA,tissue,aorta,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR848TLB,tissue,aorta,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR957BPJ,tissue,aorta,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR960EVO,tissue,aorta,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR065ZNA,tissue,aorta,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR763NOO_M,tissue,aorta,polyA plus RNA-seq,minus,none,encode_v3
ENCSR763NOO_P,tissue,aorta,polyA plus RNA-seq,plus,none,encode_v3
ENCSR995BHD_M,tissue,aorta,polyA plus RNA-seq,minus,none,encode_v3
ENCSR995BHD_P,tissue,aorta,polyA plus RNA-seq,plus,none,encode_v3
ENCSR185TQB_M,tissue,aorta,total RNA-seq,minus,none,encode_v3
ENCSR185TQB_P,tissue,aorta,total RNA-seq,plus,none,encode_v3
ENCSR377FPC_M,tissue,aorta,total RNA-seq,minus,none,encode_v3
ENCSR377FPC_P,tissue,aorta,total RNA-seq,plus,none,encode_v3
ENCSR852TRT,tissue,ascending aorta,DNase-seq,,none,encode_v3
ENCSR069UMW,tissue,ascending aorta,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR982QIF,tissue,ascending aorta,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR103QHX,tissue,ascending aorta,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR589GII,tissue,ascending aorta,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR248PES,tissue,ascending aorta,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR202XTW,tissue,ascending aorta,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR707AEW,tissue,ascending aorta,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR122LOZ,tissue,ascending aorta,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR645FBM,tissue,ascending aorta,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR441YQA,tissue,ascending aorta,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR723IKM,tissue,ascending aorta,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR960MDF,tissue,ascending aorta,TF ChIP-seq,,CTCF,encode_v3
ENCSR719PXC_M,tissue,ascending aorta,total RNA-seq,minus,none,encode_v3
ENCSR719PXC_P,tissue,ascending aorta,total RNA-seq,plus,none,encode_v3
ENCSR228IKB,tissue,body of pancreas,DNase-seq,,none,encode_v3
ENCSR421KNA,tissue,body of pancreas,DNase-seq,,none,encode_v3
ENCSR522WLH,tissue,body of pancreas,DNase-seq,,none,encode_v3
ENCSR524OCB,tissue,body of pancreas,DNase-seq,,none,encode_v3
ENCSR520BIM,tissue,body of pancreas,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR596PFU,tissue,body of pancreas,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR748TFF,tissue,body of pancreas,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR774CFO,tissue,body of pancreas,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR903GLL,tissue,body of pancreas,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR977CEC,tissue,body of pancreas,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR523JCB,tissue,body of pancreas,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR689SFJ,tissue,body of pancreas,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR348TQM,tissue,body of pancreas,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR429XBU,tissue,body of pancreas,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR827NKO,tissue,body of pancreas,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR554RQQ,tissue,body of pancreas,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR876DCP,tissue,body of pancreas,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR719COF,tissue,body of pancreas,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR760EGQ,tissue,body of pancreas,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR863TAL,tissue,body of pancreas,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR265PFQ,tissue,body of pancreas,TF ChIP-seq,,CTCF,encode_v3
ENCSR307PFP,tissue,body of pancreas,TF ChIP-seq,,CTCF,encode_v3
ENCSR408XTO,tissue,body of pancreas,TF ChIP-seq,,CTCF,encode_v3
ENCSR484DDO,tissue,body of pancreas,TF ChIP-seq,,CTCF,encode_v3
ENCSR572DUJ,tissue,body of pancreas,TF ChIP-seq,,CTCF,encode_v3
ENCSR055WBT,tissue,body of pancreas,TF ChIP-seq,,POLR2A,encode_v3
ENCSR517FVL,tissue,body of pancreas,TF ChIP-seq,,POLR2A,encode_v3
ENCSR610EFT,tissue,body of pancreas,TF ChIP-seq,,POLR2A,encode_v3
ENCSR979DMN,tissue,body of pancreas,TF ChIP-seq,,POLR2A,encode_v3
ENCSR586SYA_M,tissue,body of pancreas,total RNA-seq,minus,none,encode_v3
ENCSR586SYA_P,tissue,body of pancreas,total RNA-seq,plus,none,encode_v3
ENCSR671IYC_M,tissue,body of pancreas,total RNA-seq,minus,none,encode_v3
ENCSR671IYC_P,tissue,body of pancreas,total RNA-seq,plus,none,encode_v3
